CityName,YY,MM,WGS84_Lon,WGS84_Lat,RainValue,
╝Г╤И╔╚,1997,6,121.00,24.95,16.1384,
╝Г╤И╔╚,1997,7,121.00,24.95,2.0004,
╝Г╤И╔╚,1997,8,121.00,24.95,4.77496,
╝Г╤И╔╚,1997,9,121.00,24.95,2.78596,
╝Г╤И╔╚,1997,10,121.00,24.95,0.774744,
╝Г╤И╔╚,1997,11,121.00,24.95,0.610112,
╝Г╤И╔╚,1997,12,121.00,24.95,1.29115,
╝Г╤И╔╚,1998,1,121.00,24.95,4.00702,
╝Г╤И╔╚,1998,2,121.00,24.95,12.5627,
╝Г╤И╔╚,1998,3,121.00,24.95,6.41468,
╝Г╤И╔╚,1998,4,121.00,24.95,4.76442,
╝Г╤И╔╚,1998,5,121.00,24.95,4.70247,
╝Г╤И╔╚,1998,6,121.00,24.95,6.42018,
╝Г╤И╔╚,1998,7,121.00,24.95,1.24429,
╝Г╤И╔╚,1998,8,121.00,24.95,2.59128,
╝Г╤И╔╚,1998,9,121.00,24.95,5.1438,
╝Г╤И╔╚,1998,10,121.00,24.95,7.78356,
╝Г╤И╔╚,1998,11,121.00,24.95,0.163765,
╝Г╤И╔╚,1998,12,121.00,24.95,2.11529,
╝Г╤И╔╚,1999,1,121.00,24.95,1.32292,
╝Г╤И╔╚,1999,2,121.00,24.95,0.0353914,
╝Г╤И╔╚,1999,3,121.00,24.95,5.56694,
╝Г╤И╔╚,1999,4,121.00,24.95,1.39906,
╝Г╤И╔╚,1999,5,121.00,24.95,9.99511,
╝Г╤И╔╚,1999,6,121.00,24.95,3.27364,
╝Г╤И╔╚,1999,7,121.00,24.95,0.82179,
╝Г╤И╔╚,1999,8,121.00,24.95,1.7964,
╝Г╤И╔╚,1999,9,121.00,24.95,0.382389,
╝Г╤И╔╚,1999,10,121.00,24.95,0.179423,
╝Г╤И╔╚,1999,11,121.00,24.95,0.331841,
╝Г╤И╔╚,1999,12,121.00,24.95,1.89192,
╝Г╤И╔╚,2000,1,121.00,24.95,0.77224,
╝Г╤И╔╚,2000,2,121.00,24.95,6.90957,
╝Г╤И╔╚,2000,3,121.00,24.95,0.925925,
╝Г╤И╔╚,2000,4,121.00,24.95,5.86369,
╝Г╤И╔╚,2000,5,121.00,24.95,0.636934,
╝Г╤И╔╚,2000,6,121.00,24.95,11.021,
╝Г╤И╔╚,2000,7,121.00,24.95,2.98651,
╝Г╤И╔╚,2000,8,121.00,24.95,5.70881,
╝Г╤И╔╚,2000,9,121.00,24.95,1.69441,
╝Г╤И╔╚,2000,10,121.00,24.95,3.57242,
╝Г╤И╔╚,2000,11,121.00,24.95,3.84643,
╝Г╤И╔╚,2000,12,121.00,24.95,3.91417,
╝Г╤И╔╚,2001,1,121.00,24.95,4.90113,
╝Г╤И╔╚,2001,2,121.00,24.95,0.85005,
╝Г╤И╔╚,2001,3,121.00,24.95,4.53104,
╝Г╤И╔╚,2001,4,121.00,24.95,5.13954,
╝Г╤И╔╚,2001,5,121.00,24.95,5.25951,
╝Г╤И╔╚,2001,6,121.00,24.95,2.0488,
╝Г╤И╔╚,2001,7,121.00,24.95,5.16197,
╝Г╤И╔╚,2001,8,121.00,24.95,1.45854,
╝Г╤И╔╚,2001,9,121.00,24.95,29.8793,
╝Г╤И╔╚,2001,10,121.00,24.95,0.353939,
╝Г╤И╔╚,2001,11,121.00,24.95,0.0762555,
╝Г╤И╔╚,2001,12,121.00,24.95,0.502436,
╝Г╤И╔╚,2002,1,121.00,24.95,0.810416,
╝Г╤И╔╚,2002,2,121.00,24.95,1.87667,
╝Г╤И╔╚,2002,3,121.00,24.95,4.37117,
╝Г╤И╔╚,2002,4,121.00,24.95,0.516625,
╝Г╤И╔╚,2002,5,121.00,24.95,1.07149,
╝Г╤И╔╚,2002,6,121.00,24.95,2.43597,
╝Г╤И╔╚,2002,7,121.00,24.95,4.28688,
╝Г╤И╔╚,2002,8,121.00,24.95,1.23867,
╝Г╤И╔╚,2002,9,121.00,24.95,2.63338,
╝Г╤И╔╚,2002,10,121.00,24.95,0.943579,
╝Г╤И╔╚,2002,11,121.00,24.95,0.366116,
╝Г╤И╔╚,2002,12,121.00,24.95,1.97973,
╝Г╤И╔╚,2003,1,121.00,24.95,1.25152,
╝Г╤И╔╚,2003,2,121.00,24.95,0.315208,
╝Г╤И╔╚,2003,3,121.00,24.95,2.16178,
╝Г╤И╔╚,2003,4,121.00,24.95,5.20549,
╝Г╤И╔╚,2003,5,121.00,24.95,2.52683,
╝Г╤И╔╚,2003,6,121.00,24.95,3.35893,
╝Г╤И╔╚,2003,7,121.00,24.95,0.0720622,
╝Г╤И╔╚,2003,8,121.00,24.95,0.108457,
╝Г╤И╔╚,2003,9,121.00,24.95,0.688977,
╝Г╤И╔╚,2003,10,121.00,24.95,0.110129,
╝Г╤И╔╚,2003,11,121.00,24.95,0.161339,
╝Г╤И╔╚,2003,12,121.00,24.95,0.0166376,
╝Г╤И╔╚,2004,1,121.00,24.95,1.35783,
╝Г╤И╔╚,2004,2,121.00,24.95,3.80517,
╝Г╤И╔╚,2004,3,121.00,24.95,3.70113,
╝Г╤И╔╚,2004,4,121.00,24.95,1.99873,
╝Г╤И╔╚,2004,5,121.00,24.95,2.56971,
╝Г╤И╔╚,2004,6,121.00,24.95,0.00140644,
╝Г╤И╔╚,2004,7,121.00,24.95,4.71014,
╝Г╤И╔╚,2004,8,121.00,24.95,7.22616,
╝Г╤И╔╚,2004,9,121.00,24.95,11.1445,
╝Г╤И╔╚,2004,10,121.00,24.95,1.64102,
╝Г╤И╔╚,2004,11,121.00,24.95,0.243025,
╝Г╤И╔╚,2004,12,121.00,24.95,0.807768,
╝Г╤И╔╚,2005,1,121.00,24.95,0.674681,
╝Г╤И╔╚,2005,2,121.00,24.95,6.71438,
╝Г╤И╔╚,2005,3,121.00,24.95,4.59781,
╝Г╤И╔╚,2005,4,121.00,24.95,0.766471,
╝Г╤И╔╚,2005,5,121.00,24.95,14.2166,
╝Г╤И╔╚,2005,6,121.00,24.95,4.723,
╝Г╤И╔╚,2005,7,121.00,24.95,4.92467,
╝Г╤И╔╚,2005,8,121.00,24.95,7.231,
╝Г╤И╔╚,2005,9,121.00,24.95,1.18375,
╝Г╤И╔╚,2005,10,121.00,24.95,1.49149,
╝Г╤И╔╚,2005,11,121.00,24.95,0.127642,
╝Г╤И╔╚,2005,12,121.00,24.95,0.218855,
╝Г╤И╔╚,2006,1,121.00,24.95,1.01506,
╝Г╤И╔╚,2006,2,121.00,24.95,2.12743,
╝Г╤И╔╚,2006,3,121.00,24.95,4.63667,
╝Г╤И╔╚,2006,4,121.00,24.95,8.50476,
╝Г╤И╔╚,2006,5,121.00,24.95,8.68007,
╝Г╤И╔╚,2006,6,121.00,24.95,18.6079,
╝Г╤И╔╚,2006,7,121.00,24.95,5.1934,
╝Г╤И╔╚,2006,8,121.00,24.95,0.464909,
╝Г╤И╔╚,2006,9,121.00,24.95,6.99605,
╝Г╤И╔╚,2006,10,121.00,24.95,0,
╝Г╤И╔╚,2006,11,121.00,24.95,2.84813,
╝Г╤И╔╚,2006,12,121.00,24.95,4.60651,
╝Г╤И╔╚,2007,1,121.00,24.95,2.29957,
╝Г╤И╔╚,2007,2,121.00,24.95,1.90827,
╝Г╤И╔╚,2007,3,121.00,24.95,5.52674,
╝Г╤И╔╚,2007,4,121.00,24.95,5.80413,
╝Г╤И╔╚,2007,5,121.00,24.95,3.21496,
╝Г╤И╔╚,2007,6,121.00,24.95,21.5953,
╝Г╤И╔╚,2007,7,121.00,24.95,0.00645202,
╝Г╤И╔╚,2007,8,121.00,24.95,6.13787,
╝Г╤И╔╚,2007,9,121.00,24.95,3.27532,
╝Г╤И╔╚,2007,10,121.00,24.95,5.44213,
╝Г╤И╔╚,2007,11,121.00,24.95,3.12359,
╝Г╤И╔╚,2007,12,121.00,24.95,0.549742,
╝Г╤И╔╚,2008,1,121.00,24.95,1.97165,
╝Г╤И╔╚,2008,2,121.00,24.95,3.70353,
╝Г╤И╔╚,2008,3,121.00,24.95,3.41023,
╝Г╤И╔╚,2008,4,121.00,24.95,4.95225,
╝Г╤И╔╚,2008,5,121.00,24.95,6.63454,
╝Г╤И╔╚,2008,6,121.00,24.95,4.52883,
╝Г╤И╔╚,2008,7,121.00,24.95,6.55562,
╝Г╤И╔╚,2008,8,121.00,24.95,0,
╝Г╤И╔╚,2008,9,121.00,24.95,15.8607,
╝Г╤И╔╚,2008,10,121.00,24.95,0.682976,
╝Г╤И╔╚,2008,11,121.00,24.95,1.45602,
╝Г╤И╔╚,2008,12,121.00,24.95,0.357481,
╝Г╤И╔╚,2009,1,121.00,24.95,0.323492,
╝Г╤И╔╚,2009,2,121.00,24.95,0.868654,
╝Г╤И╔╚,2009,3,121.00,24.95,3.4259,
╝Г╤И╔╚,2009,4,121.00,24.95,2.3123,
╝Г╤И╔╚,2009,5,121.00,24.95,0.881591,
╝Г╤И╔╚,2009,6,121.00,24.95,6.25935,
╝Г╤И╔╚,2009,7,121.00,24.95,2.39112,
╝Г╤И╔╚,2009,8,121.00,24.95,7.32488,
╝Г╤И╔╚,2009,9,121.00,24.95,0.184974,
╝Г╤И╔╚,2009,10,121.00,24.95,1.04656,
╝Г╤И╔╚,2009,11,121.00,24.95,1.60605,
╝Г╤И╔╚,2009,12,121.00,24.95,0.953654,
╝Г╤И╔╚,2010,1,121.00,24.95,2.57334,
╝Г╤И╔╚,2010,2,121.00,24.95,6.0423,
╝Г╤И╔╚,2010,3,121.00,24.95,2.68649,
╝Г╤И╔╚,2010,4,121.00,24.95,4.20769,
╝Г╤И╔╚,2010,5,121.00,24.95,6.13977,
╝Г╤И╔╚,2010,6,121.00,24.95,5.20524,
╝Г╤И╔╚,2010,7,121.00,24.95,1.18908,
╝Г╤И╔╚,2010,8,121.00,24.95,4.60193,
╝Г╤И╔╚,2010,9,121.00,24.95,2.63141,
╝Г╤И╔╚,2010,10,121.00,24.95,1.91612,
╝Г╤И╔╚,2010,11,121.00,24.95,0.902049,
╝Г╤И╔╚,2010,12,121.00,24.95,1.80317,
╝Г╤И╔╚,2011,1,121.00,24.95,1.95921,
╝Г╤И╔╚,2011,2,121.00,24.95,2.14364,
╝Г╤И╔╚,2011,3,121.00,24.95,2.51122,
╝Г╤И╔╚,2011,4,121.00,24.95,0.731248,
╝Г╤И╔╚,2011,5,121.00,24.95,9.77461,
╝Г╤И╔╚,2011,6,121.00,24.95,5.63553,
╝Г╤И╔╚,2011,7,121.00,24.95,3.58285,
╝Г╤И╔╚,2011,8,121.00,24.95,1.08054,
╝Г╤И╔╚,2011,9,121.00,24.95,0.23206,
╝Г╤И╔╚,2011,10,121.00,24.95,1.99591,
╝Г╤И╔╚,2011,11,121.00,24.95,7.48372,
╝Г╤И╔╚,2011,12,121.00,24.95,2.08206,
╝Г╤И╔╚,2012,1,121.00,24.95,4.57002,
╝Г╤И╔╚,2012,2,121.00,24.95,7.09611,
╝Г╤И╔╚,2012,3,121.00,24.95,2.64298,
╝Г╤И╔╚,2012,4,121.00,24.95,9.64964,
╝Г╤И╔╚,2012,5,121.00,24.95,7.00651,
╝Г╤И╔╚,2012,6,121.00,24.95,16.1626,
╝Г╤И╔╚,2012,7,121.00,24.95,1.30772,
╝Г╤И╔╚,2012,8,121.00,24.95,12.4839,
╝Г╤И╔╚,2012,9,121.00,24.95,2.14092,
╝Г╤И╔╚,2012,10,121.00,24.95,1.0714,
╝Г╤И╔╚,2012,11,121.00,24.95,9.57016,
╝Г╤И╔╚,2012,12,121.00,24.95,4.5665,
╝Г╤И╔╚,2013,1,121.00,24.95,1.70756,
╝Г╤И╔╚,2013,2,121.00,24.95,0.444764,
╝Г╤И╔╚,2013,3,121.00,24.95,2.5007,
╝Г╤И╔╚,2013,4,121.00,24.95,8.75361,
╝Г╤И╔╚,2013,5,121.00,24.95,10.9211,
╝Г╤И╔╚,2013,6,121.00,24.95,1.84818,
╝Г╤И╔╚,2013,7,121.00,24.95,4.7391,
╝Г╤И╔╚,2013,8,121.00,24.95,16.3615,
╝Г╤И╔╚,2013,9,121.00,24.95,0.725809,
╝Г╤И╔╚,2013,10,121.00,24.95,0.365544,
╝Г╤И╔╚,2013,11,121.00,24.95,1.18748,
╝Г╤И╔╚,2013,12,121.00,24.95,4.72995,
╝Г╤И╔╚,2014,1,121.00,24.95,0.319927,
╝Г╤И╔╚,2014,2,121.00,24.95,4.84619,
╝Г╤И╔╚,2014,3,121.00,24.95,2.85838,
╝Г╤И╔╚,2014,4,121.00,24.95,2.43923,
╝Г╤И╔╚,2014,5,121.00,24.95,14.8794,
╝Г╤И╔╚,2014,6,121.00,24.95,4.35799,
╝Г╤И╔╚,2014,7,121.00,24.95,1.36809,
╝Г╤И╔╚,2014,8,121.00,24.95,0.933518,
╝Г╤И╔╚,2014,9,121.00,24.95,1.83347,
╝Г╤И╔╚,2014,10,121.00,24.95,0.648073,
╝Г╤И╔╚,2014,11,121.00,24.95,0.626416,
╝Г╤И╔╚,2014,12,121.00,24.95,1.98811,
╝Г╤И╔╚,2015,1,121.00,24.95,0.537423,
╝Г╤И╔╚,2015,2,121.00,24.95,2.32541,
╝Г╤И╔╚,2015,3,121.00,24.95,3.88777,
╝Г╤И╔╚,2015,4,121.00,24.95,2.54772,
╝Г╤И╔╚,2015,5,121.00,24.95,9.84558,
╝Г╤И╔╚,2015,6,121.00,24.95,0.778408,
╝Г╤И╔╚,2015,7,121.00,24.95,0.446443,
╝Г╤И╔╚,2015,8,121.00,24.95,7.12605,
╝Г╤И╔╚,2015,9,121.00,24.95,3.57567,
╝Г╤И╔╚,2015,10,121.00,24.95,2.84542,
╝Г╤И╔╚,2015,11,121.00,24.95,0.384658,
╝Г╤И╔╚,2015,12,121.00,24.95,2.62197,
╝Г╤И╔╚,2016,1,121.00,24.95,8.86032,
╝Г╤И╔╚,2016,2,121.00,24.95,2.5074,
╝Г╤И╔╚,2016,3,121.00,24.95,8.26907,
╝Г╤И╔╚,2016,4,121.00,24.95,5.81413,
╝Г╤И╔╚,2016,5,121.00,24.95,3.19481,
╝Г╤И╔╚,2016,6,121.00,24.95,8.78572,
╝Г╤И╔╚,2016,7,121.00,24.95,0.201415,
╝Г╤И╔╚,2016,8,121.00,24.95,2.02853,
╝Г╤И╔╚,2016,9,121.00,24.95,4.60792,
╝Г╤И╔╚,2016,10,121.00,24.95,0.692991,
╝Г╤И╔╚,2016,11,121.00,24.95,3.40276,
╝Г╤И╔╚,2016,12,121.00,24.95,0.179462,
╝Г╤И╔╚,2017,1,121.00,24.95,0.637623,
╝Г╤И╔╚,2017,2,121.00,24.95,2.14855,
╝Г╤И╔╚,2017,3,121.00,24.95,4.03114,
╝Г╤И╔╚,2017,4,121.00,24.95,2.38696,
╝Г╤И╔╚,2017,5,121.00,24.95,2.08456,
╝Г╤И╔╚,2017,6,121.00,24.95,17.52,
╝Г╤И╔╚,2017,7,121.00,24.95,1.1826,
╝Г╤И╔╚,2017,8,121.00,24.95,0.430292,
╝Г╤И╔╚,2017,9,121.00,24.95,0.472707,
╝Г╤И╔╚,2017,10,121.00,24.95,3.80035,
╝Г╤И╔╚,2017,11,121.00,24.95,1.85812,
╝Г╤И╔╚,2017,12,121.00,24.95,0.964912,
╝Г╤И╔╚,2018,1,121.00,24.95,8.15021,
╝Г╤И╔╚,2018,2,121.00,24.95,3.52537,
╝Г╤И╔╚,2018,3,121.00,24.95,1.56632,
╝Г╤И╔╚,2018,4,121.00,24.95,1.67505,
╝Г╤И╔╚,2018,5,121.00,24.95,0.847785,
╝Г╤И╔╚,2018,6,121.00,24.95,1.43542,
╝Г╤И╔╚,2018,7,121.00,24.95,1.69111,
╝Г╤И╔╚,2018,8,121.00,24.95,4.66069,
╝Г╤И╔╚,2018,9,121.00,24.95,2.11425,
╝Г╤И╔╚,2018,10,121.00,24.95,1.22148,
╝Г╤И╔╚,2018,11,121.00,24.95,0.874089,
╝Г╤И╔╚,2018,12,121.00,24.95,1.60266,
╝Г╤И╔╚,2019,1,121.00,24.95,1.34449,
╝Г╤И╔╚,2019,2,121.00,24.95,2.29144,
╝Г╤И╔╚,2019,3,121.00,24.95,7.48802,
╝Г╤И╔╚,2019,4,121.00,24.95,3.86908,
╝Г╤И╔╚,2019,5,121.00,24.95,12.2292,
╝Г╤И╔╚,2019,6,121.00,24.95,11.6228,
╝Г╤И╔╚,2019,7,121.00,24.95,0.687002,
╝Г╤И╔╚,2019,8,121.00,24.95,4.79113,
╝Г╤И╔╚,2019,9,121.00,24.95,4.61644,
╝Г╤И╔╚,2019,10,121.00,24.95,0.19128,
╝Г╤И╔╚,2019,11,121.00,24.95,0.531384,
╝Г╤И╔╚,2019,12,121.00,24.95,5.33796,
╝Г╤И╔╚,2020,1,121.00,24.95,1.37013,
╝Г╤И╔╚,2020,2,121.00,24.95,1.75965,
╝Г╤И╔╚,2020,3,121.00,24.95,5.08707,
╝Г╤И╔╚,2020,4,121.00,24.95,2.28572,
╝Г╤И╔╚,2020,5,121.00,24.95,11.6538,
╝Г╤И╔╚,2020,6,121.00,24.95,1.3881,
╝Г╤И╔╚,2020,7,121.00,24.95,0.0680465,
╝Г╤И╔╚,2020,8,121.00,24.95,4.17378,
╝Г╤И╔╚,2020,9,121.00,24.95,3.51597,
╝Г╤И╔╚,2020,10,121.00,24.95,0.272071,
╝Г╤И╔╚,2020,11,121.00,24.95,0.297508,
╝Г╤И╔╚,2020,12,121.00,24.95,2.1934,
╝Г╤И╔╚,1960,1,121.00,25.00,NAN,
╝Г╤И╔╚,1960,2,121.00,25.00,NAN,
╝Г╤И╔╚,1960,3,121.00,25.00,NAN,
╝Г╤И╔╚,1960,4,121.00,25.00,NAN,
╝Г╤И╔╚,1960,5,121.00,25.00,NAN,
╝Г╤И╔╚,1960,6,121.00,25.00,NAN,
╝Г╤И╔╚,1960,7,121.00,25.00,NAN,
╝Г╤И╔╚,1960,8,121.00,25.00,NAN,
╝Г╤И╔╚,1960,9,121.00,25.00,NAN,
╝Г╤И╔╚,1960,10,121.00,25.00,NAN,
╝Г╤И╔╚,1960,11,121.00,25.00,NAN,
╝Г╤И╔╚,1960,12,121.00,25.00,NAN,
╝Г╤И╔╚,1961,1,121.00,25.00,NAN,
╝Г╤И╔╚,1961,2,121.00,25.00,NAN,
╝Г╤И╔╚,1961,3,121.00,25.00,NAN,
╝Г╤И╔╚,1961,4,121.00,25.00,NAN,
╝Г╤И╔╚,1961,5,121.00,25.00,NAN,
╝Г╤И╔╚,1961,6,121.00,25.00,NAN,
╝Г╤И╔╚,1961,7,121.00,25.00,NAN,
╝Г╤И╔╚,1961,8,121.00,25.00,NAN,
╝Г╤И╔╚,1961,9,121.00,25.00,NAN,
╝Г╤И╔╚,1961,10,121.00,25.00,NAN,
╝Г╤И╔╚,1961,11,121.00,25.00,NAN,
╝Г╤И╔╚,1961,12,121.00,25.00,NAN,
╝Г╤И╔╚,1962,1,121.00,25.00,NAN,
╝Г╤И╔╚,1962,2,121.00,25.00,NAN,
╝Г╤И╔╚,1962,3,121.00,25.00,NAN,
╝Г╤И╔╚,1962,4,121.00,25.00,NAN,
╝Г╤И╔╚,1962,5,121.00,25.00,NAN,
╝Г╤И╔╚,1962,6,121.00,25.00,NAN,
╝Г╤И╔╚,1962,7,121.00,25.00,NAN,
╝Г╤И╔╚,1962,8,121.00,25.00,NAN,
╝Г╤И╔╚,1962,9,121.00,25.00,NAN,
╝Г╤И╔╚,1962,10,121.00,25.00,NAN,
╝Г╤И╔╚,1962,11,121.00,25.00,NAN,
╝Г╤И╔╚,1962,12,121.00,25.00,NAN,
╝Г╤И╔╚,1963,1,121.00,25.00,NAN,
╝Г╤И╔╚,1963,2,121.00,25.00,NAN,
╝Г╤И╔╚,1963,3,121.00,25.00,NAN,
╝Г╤И╔╚,1963,4,121.00,25.00,NAN,
╝Г╤И╔╚,1963,5,121.00,25.00,NAN,
╝Г╤И╔╚,1963,6,121.00,25.00,NAN,
╝Г╤И╔╚,1963,7,121.00,25.00,NAN,
╝Г╤И╔╚,1963,8,121.00,25.00,NAN,
╝Г╤И╔╚,1963,9,121.00,25.00,NAN,
╝Г╤И╔╚,1963,10,121.00,25.00,NAN,
╝Г╤И╔╚,1963,11,121.00,25.00,NAN,
╝Г╤И╔╚,1963,12,121.00,25.00,NAN,
╝Г╤И╔╚,1964,1,121.00,25.00,NAN,
╝Г╤И╔╚,1964,2,121.00,25.00,NAN,
╝Г╤И╔╚,1964,3,121.00,25.00,NAN,
╝Г╤И╔╚,1964,4,121.00,25.00,NAN,
╝Г╤И╔╚,1964,5,121.00,25.00,NAN,
╝Г╤И╔╚,1964,6,121.00,25.00,NAN,
╝Г╤И╔╚,1964,7,121.00,25.00,NAN,
╝Г╤И╔╚,1964,8,121.00,25.00,NAN,
╝Г╤И╔╚,1964,9,121.00,25.00,NAN,
╝Г╤И╔╚,1964,10,121.00,25.00,NAN,
╝Г╤И╔╚,1964,11,121.00,25.00,NAN,
╝Г╤И╔╚,1964,12,121.00,25.00,NAN,
╝Г╤И╔╚,1965,1,121.00,25.00,NAN,
╝Г╤И╔╚,1965,2,121.00,25.00,NAN,
╝Г╤И╔╚,1965,3,121.00,25.00,NAN,
╝Г╤И╔╚,1965,4,121.00,25.00,NAN,
╝Г╤И╔╚,1965,5,121.00,25.00,NAN,
╝Г╤И╔╚,1965,6,121.00,25.00,NAN,
╝Г╤И╔╚,1965,7,121.00,25.00,NAN,
╝Г╤И╔╚,1965,8,121.00,25.00,NAN,
╝Г╤И╔╚,1965,9,121.00,25.00,NAN,
╝Г╤И╔╚,1965,10,121.00,25.00,NAN,
╝Г╤И╔╚,1965,11,121.00,25.00,NAN,
╝Г╤И╔╚,1965,12,121.00,25.00,NAN,
╝Г╤И╔╚,1966,1,121.00,25.00,NAN,
╝Г╤И╔╚,1966,2,121.00,25.00,NAN,
╝Г╤И╔╚,1966,3,121.00,25.00,NAN,
╝Г╤И╔╚,1966,4,121.00,25.00,NAN,
╝Г╤И╔╚,1966,5,121.00,25.00,NAN,
╝Г╤И╔╚,1966,6,121.00,25.00,NAN,
╝Г╤И╔╚,1966,7,121.00,25.00,NAN,
╝Г╤И╔╚,1966,8,121.00,25.00,NAN,
╝Г╤И╔╚,1966,9,121.00,25.00,NAN,
╝Г╤И╔╚,1966,10,121.00,25.00,NAN,
╝Г╤И╔╚,1966,11,121.00,25.00,NAN,
╝Г╤И╔╚,1966,12,121.00,25.00,NAN,
╝Г╤И╔╚,1967,1,121.00,25.00,NAN,
╝Г╤И╔╚,1967,2,121.00,25.00,NAN,
╝Г╤И╔╚,1967,3,121.00,25.00,NAN,
╝Г╤И╔╚,1967,4,121.00,25.00,NAN,
╝Г╤И╔╚,1967,5,121.00,25.00,NAN,
╝Г╤И╔╚,1967,6,121.00,25.00,NAN,
╝Г╤И╔╚,1967,7,121.00,25.00,NAN,
╝Г╤И╔╚,1967,8,121.00,25.00,NAN,
╝Г╤И╔╚,1967,9,121.00,25.00,NAN,
╝Г╤И╔╚,1967,10,121.00,25.00,NAN,
╝Г╤И╔╚,1967,11,121.00,25.00,NAN,
╝Г╤И╔╚,1967,12,121.00,25.00,NAN,
╝Г╤И╔╚,1968,1,121.00,25.00,NAN,
╝Г╤И╔╚,1968,2,121.00,25.00,NAN,
╝Г╤И╔╚,1968,3,121.00,25.00,NAN,
╝Г╤И╔╚,1968,4,121.00,25.00,NAN,
╝Г╤И╔╚,1968,5,121.00,25.00,NAN,
╝Г╤И╔╚,1968,6,121.00,25.00,NAN,
╝Г╤И╔╚,1968,7,121.00,25.00,NAN,
╝Г╤И╔╚,1968,8,121.00,25.00,NAN,
╝Г╤И╔╚,1968,9,121.00,25.00,NAN,
╝Г╤И╔╚,1968,10,121.00,25.00,NAN,
╝Г╤И╔╚,1968,11,121.00,25.00,NAN,
╝Г╤И╔╚,1968,12,121.00,25.00,NAN,
╝Г╤И╔╚,1969,1,121.00,25.00,NAN,
╝Г╤И╔╚,1969,2,121.00,25.00,NAN,
╝Г╤И╔╚,1969,3,121.00,25.00,NAN,
╝Г╤И╔╚,1969,4,121.00,25.00,NAN,
╝Г╤И╔╚,1969,5,121.00,25.00,NAN,
╝Г╤И╔╚,1969,6,121.00,25.00,NAN,
╝Г╤И╔╚,1969,7,121.00,25.00,NAN,
╝Г╤И╔╚,1969,8,121.00,25.00,NAN,
╝Г╤И╔╚,1969,9,121.00,25.00,NAN,
╝Г╤И╔╚,1969,10,121.00,25.00,NAN,
╝Г╤И╔╚,1969,11,121.00,25.00,NAN,
╝Г╤И╔╚,1969,12,121.00,25.00,NAN,
╝Г╤И╔╚,1970,1,121.00,25.00,NAN,
╝Г╤И╔╚,1970,2,121.00,25.00,NAN,
╝Г╤И╔╚,1970,3,121.00,25.00,NAN,
╝Г╤И╔╚,1970,4,121.00,25.00,NAN,
╝Г╤И╔╚,1970,5,121.00,25.00,NAN,
╝Г╤И╔╚,1970,6,121.00,25.00,NAN,
╝Г╤И╔╚,1970,7,121.00,25.00,NAN,
╝Г╤И╔╚,1970,8,121.00,25.00,NAN,
╝Г╤И╔╚,1970,9,121.00,25.00,NAN,
╝Г╤И╔╚,1970,10,121.00,25.00,NAN,
╝Г╤И╔╚,1970,11,121.00,25.00,NAN,
╝Г╤И╔╚,1970,12,121.00,25.00,NAN,
╝Г╤И╔╚,1971,1,121.00,25.00,NAN,
╝Г╤И╔╚,1971,2,121.00,25.00,NAN,
╝Г╤И╔╚,1971,3,121.00,25.00,NAN,
╝Г╤И╔╚,1971,4,121.00,25.00,NAN,
╝Г╤И╔╚,1971,5,121.00,25.00,NAN,
╝Г╤И╔╚,1971,6,121.00,25.00,NAN,
╝Г╤И╔╚,1971,7,121.00,25.00,NAN,
╝Г╤И╔╚,1971,8,121.00,25.00,NAN,
╝Г╤И╔╚,1971,9,121.00,25.00,NAN,
╝Г╤И╔╚,1971,10,121.00,25.00,NAN,
╝Г╤И╔╚,1971,11,121.00,25.00,NAN,
╝Г╤И╔╚,1971,12,121.00,25.00,NAN,
╝Г╤И╔╚,1972,1,121.00,25.00,NAN,
╝Г╤И╔╚,1972,2,121.00,25.00,NAN,
╝Г╤И╔╚,1972,3,121.00,25.00,NAN,
╝Г╤И╔╚,1972,4,121.00,25.00,NAN,
╝Г╤И╔╚,1972,5,121.00,25.00,NAN,
╝Г╤И╔╚,1972,6,121.00,25.00,NAN,
╝Г╤И╔╚,1972,7,121.00,25.00,NAN,
╝Г╤И╔╚,1972,8,121.00,25.00,NAN,
╝Г╤И╔╚,1972,9,121.00,25.00,NAN,
╝Г╤И╔╚,1972,10,121.00,25.00,NAN,
╝Г╤И╔╚,1972,11,121.00,25.00,NAN,
╝Г╤И╔╚,1972,12,121.00,25.00,NAN,
╝Г╤И╔╚,1973,1,121.00,25.00,NAN,
╝Г╤И╔╚,1973,2,121.00,25.00,NAN,
╝Г╤И╔╚,1973,3,121.00,25.00,NAN,
╝Г╤И╔╚,1973,4,121.00,25.00,NAN,
╝Г╤И╔╚,1973,5,121.00,25.00,NAN,
╝Г╤И╔╚,1973,6,121.00,25.00,NAN,
╝Г╤И╔╚,1973,7,121.00,25.00,NAN,
╝Г╤И╔╚,1973,8,121.00,25.00,NAN,
╝Г╤И╔╚,1973,9,121.00,25.00,NAN,
╝Г╤И╔╚,1973,10,121.00,25.00,NAN,
╝Г╤И╔╚,1973,11,121.00,25.00,NAN,
╝Г╤И╔╚,1973,12,121.00,25.00,NAN,
╝Г╤И╔╚,1974,1,121.00,25.00,NAN,
╝Г╤И╔╚,1974,2,121.00,25.00,NAN,
╝Г╤И╔╚,1974,3,121.00,25.00,NAN,
╝Г╤И╔╚,1974,4,121.00,25.00,NAN,
╝Г╤И╔╚,1974,5,121.00,25.00,NAN,
